CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_Germany,Geography_Spain,AgeGroup,CLV,ChurnProbability,ChurnRishkFlag,CustomerId
488,1,32,3,114540.38,1,1,0,92568.07,0,True,False,Middle,142310.801,0.5601533851957748,1,15766908
683,0,35,6,187530.66,2,1,1,37976.36,0,False,False,Middle,210316.476,0.31579245381266857,0,15570134
601,0,42,9,133636.16,1,0,1,103315.74,0,True,False,Middle,226620.326,0.6399105412024247,1,15567367
605,1,52,7,0.0,2,1,1,173952.5,0,False,False,Senior,121766.75,0.40141126183601866,0,15747542
671,0,44,0,84745.03,2,0,1,34673.98,0,True,False,Middle,84745.03,0.6489969771954729,1,15762238
614,0,31,7,120599.38,2,1,1,46163.44,0,True,False,Middle,152913.788,0.38635755089992435,0,15681554
511,0,29,9,0.0,2,0,1,140676.98,0,False,True,Young,126609.282,0.19108742477808588,0,15712825
850,1,39,4,127771.35,2,0,1,151738.54,0,False,False,Middle,188466.766,0.23172476946684778,0,15640280
790,0,46,9,0.0,1,0,0,14679.81,1,False,True,Senior,13211.829000000002,0.6308247616056268,1,15756026
793,0,33,0,0.0,1,0,0,175544.02,0,False,False,Middle,0.0,0.39812935496892604,0,15613319
628,1,69,5,0.0,2,1,1,181964.6,0,False,False,Elder,90982.3,0.7099331087843355,1,15798906
598,1,53,10,167772.96,1,1,1,136886.86,0,True,False,Senior,304659.81999999995,0.7238118933244504,1,15708917
657,0,37,6,95845.6,1,1,0,122218.23,0,False,False,Middle,169176.538,0.5501778991042476,1,15778463
618,0,35,10,0.0,2,1,0,180439.75,0,False,False,Middle,180439.75,0.4399910871558248,0,15699430
681,1,65,7,134714.7,2,0,1,190419.81,0,False,True,Elder,268008.56700000004,0.7456931111501135,1,15649992
516,0,33,3,0.0,2,1,1,58685.59,0,False,True,Middle,17605.677,0.24336142407607314,0,15578980
421,1,28,8,122384.22,3,1,1,89017.38,1,True,False,Young,193598.124,0.23535977310816908,0,15775306
700,0,26,2,0.0,2,0,0,50051.42,0,False,False,Young,10010.284,0.28075377214000813,0,15641655
745,1,25,5,157993.15,2,1,0,146041.45,0,False,False,Young,231013.875,0.22372082967193854,0,15619708
696,1,29,8,0.0,2,1,0,191166.09,0,False,False,Young,152932.872,0.21319529445504495,0,15734565
580,0,42,2,123331.36,1,0,0,103516.08,1,True,False,Middle,144034.576,0.8276580336348089,1,15806438
497,1,27,9,75263.16,1,1,1,164825.04,0,False,True,Young,223605.69600000003,0.13619744257487268,0,15591969
720,0,43,6,137824.03,2,1,0,172557.77,0,False,False,Middle,241358.69199999998,0.6606858207762054,1,15747807
659,1,36,4,132578.92,2,1,0,84320.94,0,True,False,Middle,166307.29600000003,0.5906729407782556,1,15596939
841,0,36,5,156021.31,1,0,0,122662.98,0,False,False,Middle,217352.8,0.5502559645756615,1,15716155
642,1,34,8,0.0,1,1,0,72085.1,0,False,True,Middle,57668.08000000001,0.3129906244903572,0,15765311
732,0,69,9,137453.43,1,0,1,110932.24,1,False,True,Elder,237292.446,0.8720114473208226,1,15757811
600,1,36,4,0.0,2,1,0,143635.36,0,False,True,Middle,57454.144,0.35213009068010975,0,15603830
464,1,33,8,164284.72,2,1,1,3710.34,0,True,False,Middle,167252.992,0.3332419263946147,0,15660602
680,0,47,5,0.0,2,1,1,179843.33,0,False,False,Senior,89921.665,0.42816788699032865,0,15660535
758,1,56,1,0.0,2,1,1,10643.38,0,False,True,Senior,1064.338,0.4951366507183829,0,15666633
630,0,31,2,112373.49,2,1,1,131167.98,0,True,False,Middle,138607.086,0.4015380790246924,0,15596914
577,0,39,10,0.0,2,1,0,10553.31,0,False,False,Middle,10553.31,0.4686186497198814,0,15639788
684,0,34,6,0.0,2,1,1,130928.22,0,False,False,Middle,78556.93200000002,0.21121667253905876,0,15695846
708,0,41,5,0.0,1,0,1,157003.99,0,False,True,Middle,78501.995,0.3682536935402335,0,15726234
732,0,29,1,154333.82,1,1,1,138527.56,0,True,False,Young,168186.576,0.39772317460329776,0,15797964
634,1,37,3,111432.77,2,1,1,167032.49,0,True,False,Middle,161542.517,0.376910033489253,0,15625881
633,0,30,6,0.0,2,0,0,41642.29,0,False,False,Young,24985.374,0.3357328699332363,0,15780628
559,1,34,2,137390.11,2,1,0,9677.0,0,False,False,Middle,139325.50999999998,0.39647957094299624,0,15575883
694,0,37,3,0.0,2,1,1,147012.22,0,False,True,Middle,44103.666000000005,0.27647484717039716,0,15585036
686,0,56,5,111642.08,1,1,1,80553.87,0,True,False,Senior,151919.015,0.823645951883681,1,15589488
553,0,48,3,0.0,1,0,1,30730.95,1,False,True,Senior,9219.285000000002,0.5317788469637614,1,15585888
507,1,36,4,83543.37,1,0,0,140134.43,0,False,False,Middle,139597.142,0.4268538213146754,0,15727915
732,1,50,6,145338.76,1,0,0,91936.1,1,True,False,Senior,200500.42,0.8217593304944576,1,15707567
818,0,31,1,186796.37,1,0,0,178252.63,0,False,False,Middle,204621.633,0.48173261419954494,0,15737792
660,1,35,8,58641.43,1,0,1,198674.08,0,True,False,Middle,217580.694,0.33990456810955744,0,15599433
773,0,41,5,0.0,1,1,0,28266.9,1,False,True,Middle,14133.45,0.5629170819113609,1,15672012
640,1,44,3,137148.68,1,1,0,92381.01,0,False,False,Middle,164862.983,0.5857502498389423,1,15806983
505,1,49,7,80001.23,1,0,0,135180.11,0,False,False,Senior,174627.30699999997,0.6635359338759811,1,15592222
714,1,21,6,86402.52,2,0,0,27330.59,0,True,False,Young,102800.87400000001,0.272286215754015,0,15608968
468,0,42,5,0.0,2,1,0,125305.34,0,False,False,Middle,62652.67,0.5933528487178159,1,15586959
611,1,51,1,122874.74,1,1,1,149648.45,0,False,True,Senior,137839.58500000002,0.5161669552529325,1,15646558
705,1,25,0,97544.29,1,0,1,59887.15,0,False,False,Young,97544.29,0.11034189504640732,0,15725811
646,1,46,1,170826.55,2,1,0,45041.32,0,True,False,Senior,175330.682,0.7894062674502706,1,15572265
667,0,48,1,97133.92,2,0,0,113316.77,1,True,False,Senior,108465.597,0.8596075300279603,1,15794048
511,0,41,8,153895.65,1,1,1,39087.42,0,True,False,Middle,185165.586,0.6310548004864284,1,15677610
653,0,43,6,0.0,2,1,1,7330.59,0,False,False,Middle,4398.354,0.3396864012160975,0,15745012
675,0,57,8,0.0,2,0,1,95463.29,0,False,False,Senior,76370.632,0.6109840450871835,1,15601589
523,1,32,4,0.0,2,1,0,167848.02,0,False,True,Middle,67139.208,0.2974194460830306,0,15686436
567,0,49,5,134956.02,1,1,0,93953.84,1,True,False,Senior,181932.94,0.8881766188102548,1,15693864
741,1,39,7,143637.58,2,0,1,174227.66,0,False,True,Middle,265596.94200000004,0.276934474128963,0,15760550
456,1,32,9,147506.25,1,1,1,135399.21,0,False,True,Middle,269365.539,0.21985098632286754,0,15686137
598,1,64,1,0.0,2,1,0,195635.3,1,False,False,Elder,19563.53,0.8069593231626507,1,15809087
667,1,43,8,190227.46,1,1,0,97508.04,1,False,False,Middle,268233.892,0.5803811003979189,1,15807663
548,0,32,2,172448.77,1,1,0,188083.77,1,False,False,Middle,210065.52399999998,0.5307223013627649,1,15809100
725,1,41,7,113980.21,1,1,1,116704.25,0,False,False,Middle,195673.185,0.2749368404149008,0,15794916
717,1,53,6,0.0,2,0,1,97614.87,0,False,False,Senior,58568.922,0.3994661166514834,0,15614215
594,1,38,4,0.0,2,0,0,186884.04,0,False,False,Middle,74753.61600000001,0.3727763237344598,0,15805449
678,0,25,10,76968.12,2,0,1,131501.72,0,True,False,Young,208469.84,0.2657406403761827,0,15686983
545,1,38,1,88293.13,2,1,1,24302.95,0,False,False,Middle,90723.425,0.2444956857462137,0,15808017
636,0,48,1,170833.46,1,1,0,110510.28,1,False,False,Senior,181884.48799999998,0.7895445545785937,1,15756804
603,1,44,6,108122.39,2,1,0,108488.33,1,True,False,Middle,173215.388,0.7183009947923504,1,15646810
435,1,36,4,0.0,1,1,1,197015.2,0,False,False,Middle,78806.08000000002,0.19499853713580453,0,15710424
535,0,40,8,0.0,1,1,1,27689.77,0,False,False,Middle,22151.816000000003,0.3179861113584106,0,15799422
629,0,45,7,129818.39,3,1,0,9217.55,1,True,False,Middle,136270.675,0.8066513825577754,1,15692750
722,0,35,2,163943.89,2,1,1,15068.18,0,False,False,Middle,166957.526,0.3195681753233005,0,15794549
561,1,28,7,0.0,2,1,0,7797.01,0,False,False,Young,5457.907,0.19458224544439,0,15803764
645,0,38,5,101430.3,2,0,1,4400.32,0,False,False,Middle,103630.46,0.332049739260495,0,15674840
501,0,39,9,117301.66,1,0,0,182025.95,0,False,False,Middle,281125.015,0.6462083796246987,1,15653762
502,0,32,1,173340.83,1,0,1,122763.95,0,True,False,Middle,185617.22499999998,0.5196725296524894,1,15581229
652,0,42,4,0.0,2,1,1,38152.01,0,False,True,Middle,15260.804000000002,0.3628649090607292,0,15800228
574,0,33,3,134348.57,1,1,0,63163.99,0,False,False,Middle,153297.767,0.5227610253093058,1,15656333
518,0,45,9,105525.65,2,1,1,73418.29,0,False,False,Middle,171602.11099999998,0.4635458938399504,0,15697497
749,0,60,6,0.0,1,1,0,17978.68,1,False,False,Senior,10787.208,0.8308918048588815,1,15585362
679,0,43,4,0.0,3,1,0,115136.51,1,False,False,Middle,46054.604,0.5539151463549381,1,15571928
565,1,36,6,106192.1,1,1,0,149575.59,0,False,False,Middle,195937.45400000003,0.42137127177998146,0,15785519
643,0,45,4,45144.43,1,1,0,60917.24,1,False,False,Middle,69511.326,0.6683333348771143,1,15743007
515,1,65,7,92113.61,1,1,1,142548.33,0,False,False,Elder,191897.441,0.7293788955510567,1,15777211
521,1,25,7,0.0,2,1,1,157878.67,0,False,False,Young,110515.06900000002,0.08073682749360145,0,15721935
739,1,38,0,128366.44,1,1,0,12796.43,0,False,True,Middle,128366.44,0.4994903089122793,0,15591711
585,1,42,2,0.0,2,1,1,18657.77,0,False,False,Middle,3731.554,0.24639027133685917,0,15625021
733,1,74,3,106545.53,1,1,1,134589.58,0,True,False,Elder,146922.404,0.9138354684381453,1,15702968
542,0,43,8,145618.37,1,0,1,10350.74,0,False,False,Middle,153898.962,0.47079051011491596,0,15600462
788,1,37,8,141541.25,1,0,0,66013.27,0,False,True,Middle,194351.866,0.43989277388085846,0,15768104
435,1,32,2,57017.06,2,1,1,5907.11,0,True,False,Middle,58198.481999999996,0.29989580964876394,0,15780140
577,1,42,9,0.0,1,1,0,74077.91,0,False,False,Middle,66670.119,0.4379235153458472,0,15585255
703,0,51,3,0.0,3,1,1,77294.56,1,False,False,Senior,23188.368000000002,0.4783348799786109,0,15772781
728,0,35,8,125884.95,2,1,0,54359.02,1,True,False,Middle,169372.166,0.6631737314062967,1,15669987
728,1,32,5,61825.5,1,1,1,156124.93,0,True,False,Middle,139887.965,0.268315277429476,0,15697000
718,1,35,8,0.0,2,1,0,94820.85,0,False,False,Middle,75856.68000000001,0.27950901733412387,0,15733119
621,0,40,6,0.0,1,1,0,155155.25,0,False,False,Middle,93093.15000000001,0.5530058831112197,1,15782390
523,0,40,2,102967.41,1,1,0,128702.1,1,False,False,Middle,128707.83,0.642037517027676,1,15654700
657,1,25,2,171770.55,1,1,0,22745.5,0,True,False,Young,176319.65,0.44311019412948854,0,15632210
727,1,40,1,93051.64,2,1,0,71865.31,1,True,False,Middle,100238.171,0.6396405606465239,1,15642041
643,1,36,7,161064.64,2,0,1,84294.82,0,False,False,Middle,220071.01400000002,0.22323658235188149,0,15709737
645,0,48,7,90612.34,1,1,1,149139.13,0,False,False,Senior,195009.731,0.5343125827423643,1,15792388
568,1,28,5,145105.64,2,1,0,185489.11,0,False,False,Young,237850.195,0.28749203611255125,0,15786014
599,1,58,4,0.0,1,0,0,176407.15,1,False,False,Senior,70562.86,0.7521878061453026,1,15794580
672,0,45,9,0.0,1,1,1,92027.69,1,False,False,Middle,82824.921,0.3933810168120205,0,15675964
685,1,33,6,174912.72,1,1,1,43932.54,0,False,False,Middle,201272.244,0.19502573389944988,0,15814275
516,0,46,1,104947.72,1,1,0,115789.25,1,False,False,Senior,116526.645,0.7448878065110869,1,15724848
685,1,31,10,135213.71,1,1,1,125777.28,0,False,True,Middle,260990.99,0.17332053912585707,0,15754713
806,1,25,7,0.0,2,1,0,18461.9,0,False,True,Young,12923.330000000002,0.15301725834588306,0,15693814
604,1,36,6,116229.85,2,1,1,79633.38,0,False,False,Middle,164009.87800000003,0.2036733777499024,0,15599660
648,0,53,6,111201.41,1,1,1,121542.29,0,False,True,Senior,184126.78399999999,0.6631609394586524,1,15746490
545,0,32,4,0.0,1,1,0,94739.2,0,False,True,Middle,37895.68,0.4401850035106137,0,15566091
756,1,27,1,131899.0,1,1,0,93302.29,0,True,False,Young,141229.229,0.4352980990226316,0,15655961
569,1,35,10,124525.52,1,1,1,193793.78,0,False,False,Middle,318319.30000000005,0.22785405361131136,0,15710404
596,1,47,6,0.0,1,1,0,74835.65,0,False,False,Senior,44901.39,0.5446244878547385,1,15775625
475,1,39,6,0.0,1,1,1,56999.9,1,False,False,Middle,34199.94,0.21821878593364885,0,15792328
646,0,45,3,47134.75,1,1,1,57236.44,0,False,False,Middle,64305.682,0.4524275416062454,0,15719856
784,1,35,3,0.0,2,0,0,81483.64,0,False,True,Middle,24445.092,0.31568318304858434,0,15593773
552,1,45,9,0.0,2,1,0,26752.56,0,False,True,Middle,24077.304000000004,0.4911240469004474,0,15733114
729,1,44,5,0.0,2,0,1,9200.54,0,False,False,Middle,4600.27,0.2452371580218941,0,15797748
609,1,61,1,0.0,1,1,0,22447.85,1,False,True,Elder,2244.785,0.8142642486895312,1,15743411
555,1,51,5,0.0,3,1,0,189122.89,1,False,False,Senior,94561.445,0.5951796837360439,1,15753337
572,0,19,1,138657.08,1,1,1,16161.82,0,True,False,Young,140273.262,0.2583687799697867,0,15601026
785,0,34,9,70302.48,1,1,1,68600.36,0,False,False,Middle,132042.804,0.2321226686159159,0,15658485
714,0,36,1,101609.01,2,1,1,447.73,0,True,False,Middle,101653.783,0.4916267062022656,0,15636731
738,1,35,3,0.0,1,1,1,15650.73,0,False,True,Middle,4695.219,0.16875605367316715,0,15628303
639,1,38,5,130170.82,1,1,1,149599.62,0,True,False,Middle,204970.63,0.42783813990969616,0,15633461
520,1,61,8,133802.29,2,1,1,90304.01,0,True,False,Elder,206045.49800000002,0.8054219454153838,1,15677135
764,0,24,7,106234.02,1,0,0,115676.38,0,False,False,Young,187207.48600000003,0.30412533182335166,0,15590876
661,1,39,6,132628.98,1,0,0,38812.67,0,False,True,Middle,155916.582,0.5017210303722166,1,15790782
564,1,41,9,103522.75,2,1,1,34338.21,0,True,False,Middle,134427.139,0.42203563949536543,0,15700476
708,0,42,8,192390.52,2,1,0,823.36,0,True,False,Middle,193049.20799999998,0.7966246735432347,1,15634141
512,1,36,1,0.0,1,0,1,135482.26,1,False,True,Middle,13548.226000000002,0.21174518107352583,0,15737795
592,1,37,9,0.0,3,1,1,10656.89,0,False,True,Middle,9591.201,0.15329936897384122,0,15790299
619,0,38,3,0.0,2,0,1,116467.35,0,False,False,Middle,34940.20500000001,0.28857368213301876,0,15675316
775,1,52,8,109922.61,1,1,1,96823.32,1,False,False,Senior,187381.266,0.4508593211005051,0,15613630
850,0,44,5,128605.32,1,0,1,171096.2,0,True,False,Middle,214153.42,0.647583015277597,1,15662100
577,0,37,4,0.0,1,1,1,79881.39,0,False,False,Middle,31952.556,0.28768542106806794,0,15668032
724,0,37,10,68598.56,1,1,0,157862.82,0,False,False,Middle,226461.38000000003,0.5220033797649453,1,15599289
710,1,35,1,106518.52,1,1,1,127951.81,0,False,True,Middle,119313.701,0.21836423894714843,0,15754084
696,0,31,8,0.0,2,0,0,191074.11,0,False,False,Middle,152859.288,0.36239254965763323,0,15676521
376,0,46,6,0.0,1,1,0,157333.69,1,False,False,Senior,94400.214,0.7013915908882629,1,15804586
675,0,29,8,121326.42,1,1,0,133457.52,0,True,False,Young,228092.436,0.6001189371734621,1,15781465
745,1,36,8,67226.37,1,1,0,130789.6,0,False,False,Middle,171858.05,0.35917683360163977,0,15729362
697,0,25,5,82931.85,2,1,1,128373.88,0,False,True,Young,147118.79,0.1575598747342441,0,15709295
599,0,39,4,0.0,1,1,0,194273.2,1,False,True,Middle,77709.28000000001,0.5675530809682089,1,15745324
715,0,38,5,118590.41,1,1,1,5684.17,1,False,False,Middle,121432.49500000001,0.3440885776346528,0,15741336
659,1,67,4,145981.87,1,1,1,131043.2,0,False,False,Elder,198399.15,0.7691260160544263,1,15783659
684,0,48,3,73309.38,1,0,0,21228.34,1,False,False,Senior,79677.88200000001,0.7389400898053242,1,15620981
635,0,48,8,130796.33,2,1,1,43250.3,0,False,False,Senior,165396.57,0.5153226904286641,1,15630328
789,1,33,8,151607.56,1,1,0,4389.4,0,True,False,Middle,155119.08,0.5116944283756715,1,15785899
571,0,66,9,111577.01,1,0,1,189271.9,0,True,False,Elder,281921.72,0.9229040468911123,1,15606149
694,1,39,0,107042.74,1,1,1,102284.2,0,False,True,Middle,107042.74,0.2832839280355378,0,15671139
665,0,42,2,156371.61,2,0,1,156774.94,1,False,True,Middle,187726.598,0.4778060403653396,0,15660429
706,0,44,4,129605.99,1,0,0,69865.49,0,False,False,Middle,157552.18600000002,0.699905586961784,1,15571002
807,0,43,0,0.0,2,0,1,85523.24,0,False,True,Middle,0.0,0.3798235426956373,0,15631681
771,0,67,8,0.0,2,1,1,51219.8,0,False,True,Elder,40975.840000000004,0.7662034692020137,1,15731522
531,1,27,8,132576.25,1,0,0,7222.92,0,False,True,Young,138354.586,0.2880252961891043,0,15619529
629,0,37,6,129101.3,1,1,1,23971.33,0,False,False,Middle,143484.098,0.34205048992928755,0,15628034
850,0,31,1,108822.4,1,1,1,132173.31,0,True,False,Middle,122039.731,0.38511281956608345,0,15686164
685,1,35,4,137948.51,1,1,0,113639.64,0,False,True,Middle,183404.366,0.430394312108881,0,15582797
642,1,32,7,100433.8,1,1,1,39768.59,0,False,True,Middle,128271.81300000001,0.17004478042819085,0,15753831
529,1,63,4,96134.11,3,1,0,108732.96,1,False,True,Elder,139627.294,0.8442602194414216,1,15731815
683,0,43,4,115888.04,1,1,1,117349.19,1,True,False,Middle,162827.71600000001,0.6397624487054148,1,15580956
663,0,42,5,124626.07,1,1,1,78004.5,0,False,False,Middle,163628.32,0.43544076610743343,0,15602084
563,0,34,6,139810.34,1,1,1,152417.79,0,False,False,Middle,231261.014,0.32249487624610373,0,15589805
637,0,34,9,0.0,2,0,0,26057.08,0,False,True,Middle,23451.372000000003,0.41109752961011337,0,15720893
544,1,37,3,84496.71,1,0,0,79972.09,0,False,False,Middle,108488.337,0.4424759448382166,0,15641009
649,1,70,9,116854.71,2,0,1,107125.79,0,True,False,Elder,213267.92100000003,0.8822650093931966,1,15605926
638,0,48,10,138333.03,1,1,1,47679.14,0,False,False,Senior,186012.17,0.5321914365474688,1,15805955
723,1,25,3,0.0,2,1,1,134509.47,0,False,False,Young,40352.84100000001,0.07121275824794637,0,15801488
635,1,43,5,78992.75,2,0,0,153265.31,0,True,False,Middle,155625.40500000003,0.6938341435618023,1,15605918
750,0,38,7,97257.41,2,0,1,179883.04,0,False,True,Middle,223175.538,0.35067203478915115,0,15779711
730,1,34,5,122453.37,2,1,0,138882.98,0,False,False,Middle,191894.86,0.34548140893034207,0,15705620
750,0,36,8,112940.07,1,0,1,9855.81,0,False,True,Middle,120824.71800000001,0.3128188140390085,0,15685357
586,0,43,8,132558.26,1,1,0,67046.83,1,False,False,Middle,186195.72400000002,0.6786175960821743,1,15570060
520,0,38,4,0.0,2,1,0,56388.63,0,False,False,Middle,22555.452,0.5080834203210015,1,15582616
652,0,48,8,133297.24,1,1,0,77764.37,0,False,False,Senior,195508.73599999998,0.7497060738622544,1,15799515
550,0,46,7,0.0,2,1,0,130590.35,0,False,False,Senior,91413.24500000001,0.6487523928465426,1,15642937
594,1,27,0,197041.8,1,0,0,151912.49,0,False,False,Young,197041.8,0.32610750175416536,0,15624729
749,0,44,0,71497.79,2,0,0,151083.8,0,True,False,Middle,71497.79,0.7956298582380056,1,15566156
668,1,32,7,0.0,2,1,1,777.37,0,False,False,Middle,544.159,0.10803176496375003,0,15792360
614,0,35,6,128100.28,1,0,0,69454.24,1,True,False,Middle,169772.82400000002,0.720828969763606,1,15807008
773,1,25,1,124532.78,2,0,1,11723.57,0,False,False,Young,125705.137,0.103954027673113,0,15704770
551,1,31,9,82293.82,2,1,1,91565.25,0,True,False,Middle,164702.545,0.25525154950652695,0,15756475
566,1,36,1,142120.91,1,1,0,79616.37,0,False,False,Middle,150082.547,0.45837499053749214,0,15655339
569,1,34,0,151839.26,1,1,0,102299.81,1,False,True,Middle,151839.26,0.4541386001132941,0,15613749
659,1,31,7,149620.88,2,1,1,104533.51,0,False,True,Middle,222794.337,0.16983694888919057,0,15664521
722,0,49,3,168197.66,1,1,0,140765.57,1,False,False,Senior,210427.331,0.7865509280570804,1,15681206
655,1,37,5,93147.0,2,1,0,66214.13,0,False,False,Middle,126254.065,0.3877857660992534,0,15745527
615,0,35,2,97440.02,2,1,1,139816.1,0,False,False,Middle,125403.24,0.28988956910869595,0,15806926
752,0,42,3,65046.08,2,0,1,140139.28,0,True,False,Middle,107087.864,0.564420683334945,1,15724563
661,0,28,7,95357.49,1,0,0,102297.15,0,False,True,Young,166965.495,0.40764868855663244,0,15782899
838,1,43,9,123105.88,2,1,0,145765.83,0,False,True,Middle,254295.127,0.5183009267149941,1,15623521
610,1,29,9,0.0,3,0,1,83912.24,0,False,True,Young,75521.016,0.0978535873433527,0,15810218
811,1,44,3,0.0,2,0,1,78439.73,0,False,True,Middle,23531.919,0.2659142637683251,0,15645621
587,1,62,7,121286.27,1,0,1,6776.92,0,False,True,Elder,126030.114,0.6980015781758021,1,15608114
811,0,28,4,167738.82,2,1,1,9903.42,0,True,False,Young,171700.188,0.34559814356190544,0,15659557
759,0,38,1,104091.29,1,0,0,91561.91,0,False,False,Middle,113247.481,0.5803588019207724,1,15787772
648,0,42,8,121980.56,2,1,0,4027.02,0,True,False,Middle,125202.17599999999,0.7718067537974794,1,15691111
788,0,43,10,0.0,2,1,1,116111.51,0,False,False,Middle,116111.51,0.32123157095183336,0,15592089
725,1,39,1,50880.98,2,1,1,184023.54,0,True,False,Middle,69283.334,0.35709151285506796,0,15633897
646,0,42,3,175159.9,2,0,0,67124.48,1,False,False,Middle,195297.244,0.6873310731913141,1,15701301
601,0,26,7,105514.69,2,1,0,50070.59,0,True,False,Young,140564.103,0.5097770458047951,1,15723685
521,1,52,5,116497.31,3,0,0,53793.1,1,True,False,Senior,143393.86,0.8282102990633461,1,15701602
561,0,33,6,0.0,2,1,0,45261.47,0,False,True,Middle,27156.882,0.41998667378443855,0,15739189
564,1,42,7,99824.45,1,1,1,36721.4,0,False,False,Middle,125529.43,0.2948445869941693,0,15573086
444,1,45,6,0.0,1,1,0,130009.85,1,False,False,Middle,78005.91000000002,0.5406879313489639,1,15569050
650,1,71,0,0.0,1,1,1,175380.77,0,False,True,Elder,0.0,0.773463575329927,1,15750765
724,1,40,10,0.0,1,1,0,127847.25,1,False,False,Middle,127847.25,0.3873355091162491,0,15799811
719,1,35,3,122964.88,1,1,1,138231.7,0,False,True,Middle,164434.39,0.22207785720489087,0,15698442
548,0,29,4,0.0,2,0,1,48673.18,0,False,False,Young,19469.272,0.17318847485288164,0,15655274
635,1,24,4,0.0,2,1,1,70668.77,0,False,True,Young,28267.508,0.07688847747946137,0,15603594
496,0,43,3,0.0,2,0,1,199505.53,0,False,True,Middle,59851.659,0.41965065602931056,0,15585961
676,0,37,5,89634.69,1,1,1,169583.18,1,False,False,Middle,174426.28,0.3269993110969688,0,15686936
541,1,40,7,95710.11,2,1,0,49063.42,0,True,False,Middle,130054.504,0.6420077543641879,1,15770424
778,1,41,7,139706.31,1,1,0,63337.19,0,True,False,Middle,184042.343,0.6712237760968083,1,15587451
850,0,45,5,103909.86,1,1,0,60083.11,1,True,False,Middle,133951.415,0.8120152038953647,1,15602010
633,1,31,1,0.0,1,1,0,48606.71,0,False,False,Middle,4860.671,0.2737133219730086,0,15600583
625,1,49,6,173434.9,1,1,0,165580.93,1,False,False,Senior,272783.458,0.697328071666184,1,15654673
485,1,32,6,102238.01,2,1,1,194010.12,0,False,True,Middle,218644.082,0.1892351639011208,0,15717164
547,0,48,1,179380.74,2,0,1,69263.1,0,False,False,Senior,186307.05,0.6121525792774539,1,15765014
642,1,32,3,0.0,2,1,1,88698.83,0,False,False,Middle,26609.649,0.12282087450081014,0,15682639
718,0,25,4,108691.95,1,1,0,63030.97,0,False,False,Young,133904.338,0.32709138575935875,0,15729279
582,0,32,4,0.0,2,1,0,59668.81,0,False,False,Middle,23867.524,0.38347094725764325,0,15759805
628,1,33,6,0.0,2,0,0,184230.23,0,False,False,Middle,110538.13800000002,0.28403592882710255,0,15767864
737,1,35,0,133377.8,1,0,1,64050.19,0,True,False,Middle,133377.8,0.38437387345377527,0,15769948
828,1,34,9,0.0,2,1,1,81853.98,0,False,True,Middle,73668.582,0.12578083724829592,0,15686345
609,1,53,10,0.0,1,1,1,154642.91,0,False,True,Senior,154642.91,0.46411194703039826,0,15688071
730,1,39,1,116537.6,1,0,0,145679.6,0,False,False,Middle,131105.56,0.47003813754975393,0,15681174
631,0,22,3,0.0,2,0,0,30781.77,0,False,False,Young,9234.531,0.22772148140413737,0,15667521
830,1,40,4,0.0,2,0,1,81622.52,0,False,True,Middle,32649.008,0.20502012135925105,0,15750243
645,1,29,1,130131.08,2,0,1,196474.35,0,False,False,Young,149778.515,0.13865929367894395,0,15695475
663,1,46,3,0.0,2,0,1,176276.1,0,False,False,Senior,52882.83000000001,0.29470379727760104,0,15689176
678,1,30,0,0.0,1,1,0,35113.08,0,False,True,Young,0.0,0.2804765227229357,0,15652955
521,1,30,2,107316.09,1,1,0,64299.82,0,False,False,Young,120176.054,0.3305179336598772,0,15668958
625,0,24,1,0.0,2,1,1,180969.55,0,False,False,Young,18096.954999999998,0.11580215688284592,0,15631054
523,1,30,1,83181.29,1,1,1,138176.78,0,False,False,Young,96998.968,0.1538367097397266,0,15581479
714,0,72,3,0.0,1,1,1,86733.61,0,False,False,Elder,26020.083000000002,0.8468752542012095,1,15577478
580,1,67,3,153946.14,1,1,1,7418.92,0,False,True,Elder,156171.81600000002,0.8038463899420296,1,15780870
722,1,30,5,0.0,2,1,0,166376.54,0,False,False,Young,83188.27000000002,0.21945367740662586,0,15692317
630,0,39,7,135483.17,1,1,0,140881.2,1,False,True,Middle,234100.01000000004,0.6452918750024783,1,15593969
579,1,35,1,0.0,2,1,0,4460.2,0,False,False,Middle,446.02,0.3317552925993254,0,15570417
670,0,38,4,119624.54,2,1,1,110472.12,0,False,False,Middle,163813.38799999998,0.34111505909508516,0,15779059
588,1,34,6,121132.26,2,1,0,86460.28,0,False,True,Middle,173008.428,0.38645186342368454,0,15785980
807,0,42,1,0.0,1,1,0,16500.66,1,False,True,Middle,1650.066,0.6041508358504565,1,15644200
726,0,48,4,0.0,1,1,0,114020.06,1,False,False,Senior,45608.024000000005,0.6801093744545762,1,15793949
812,1,25,5,54817.55,1,1,0,131660.31,0,True,False,Young,120647.70500000002,0.32867281123625264,0,15645103
631,1,40,3,107949.45,1,1,0,52449.62,1,True,False,Middle,123684.336,0.6770988997713181,1,15705860
682,1,30,4,0.0,1,0,1,161465.31,0,False,False,Young,64586.124,0.1163731585940292,0,15623828
625,0,49,2,80816.45,1,1,1,20018.79,0,False,True,Senior,84820.208,0.5910296591079026,1,15715003
607,1,38,3,98205.77,1,1,0,176318.27,0,True,False,Middle,151101.251,0.6379802032564937,1,15623471
